symbol,name,timestamp,price
AAPL,Apple,2026-09-08 10:00:00,184.45
AAPL,Apple,2026-09-08 10:30:00,184.98
AAPL,Apple,2026-09-08 11:00:00,184.85
AAPL,Apple,2026-09-08 11:30:00,184.27
AAPL,Apple,2026-09-08 12:00:00,184.83
AAPL,Apple,2026-09-08 12:30:00,184.67
AAPL,Apple,2026-09-08 13:00:00,184.31
AAPL,Apple,2026-09-08 13:30:00,185.08
AAPL,Apple,2026-09-08 14:00:00,184.77
AAPL,Apple,2026-09-08 14:30:00,184.23
AAPL,Apple,2026-09-08 15:00:00,183.94
AAPL,Apple,2026-09-08 15:30:00,184.63
AAPL,Apple,2026-09-08 16:00:00,184.70
AAPL,Apple,2026-09-09 09:30:00,184.68
AAPL,Apple,2026-09-09 10:00:00,185.53
AAPL,Apple,2026-09-09 10:30:00,186.31
AAPL,Apple,2026-09-09 11:00:00,186.40
AAPL,Apple,2026-09-09 11:30:00,186.30
AAPL,Apple,2026-09-09 12:00:00,186.27
AAPL,Apple,2026-09-09 12:30:00,185.97
AAPL,Apple,2026-09-09 13:00:00,185.38
AAPL,Apple,2026-09-09 13:30:00,185.90
AAPL,Apple,2026-09-09 14:00:00,185.08
AAPL,Apple,2026-09-09 14:30:00,185.90
AAPL,Apple,2026-09-09 15:00:00,185.61
AAPL,Apple,2026-09-09 15:30:00,185.22
AAPL,Apple,2026-09-09 16:00:00,185.68
AAPL,Apple,2026-09-10 09:30:00,184.54
AAPL,Apple,2026-09-10 10:00:00,184.06
AAPL,Apple,2026-09-10 10:30:00,183.27
AAPL,Apple,2026-09-10 11:00:00,184.18
AAPL,Apple,2026-09-10 11:30:00,184.99
AAPL,Apple,2026-09-10 12:00:00,185.21
AAPL,Apple,2026-09-10 12:30:00,186.52
AAPL,Apple,2026-09-10 13:00:00,185.49
AAPL,Apple,2026-09-10 13:30:00,185.71
AAPL,Apple,2026-09-10 14:00:00,185.79
AAPL,Apple,2026-09-10 14:30:00,186.81
AAPL,Apple,2026-09-10 15:00:00,186.72
AAPL,Apple,2026-09-10 15:30:00,186.74
AAPL,Apple,2026-09-10 16:00:00,186.29
AAPL,Apple,2026-09-11 09:30:00,188.53
AAPL,Apple,2026-09-11 10:00:00,188.19
AAPL,Apple,2026-09-11 10:30:00,188.99
AAPL,Apple,2026-09-11 11:00:00,188.90
AAPL,Apple,2026-09-11 11:30:00,189.01
AAPL,Apple,2026-09-11 12:00:00,189.13
AAPL,Apple,2026-09-11 12:30:00,189.35
AAPL,Apple,2026-09-11 13:00:00,189.88
AAPL,Apple,2026-09-11 13:30:00,189.27
AAPL,Apple,2026-09-11 14:00:00,189.13
AAPL,Apple,2026-09-11 14:30:00,188.28
AAPL,Apple,2026-09-11 15:00:00,188.45
AAPL,Apple,2026-09-11 15:30:00,188.58
AAPL,Apple,2026-09-11 16:00:00,187.25
AAPL,Apple,2026-09-12 09:30:00,186.78
AAPL,Apple,2026-09-12 10:00:00,188.40
AAPL,Apple,2026-09-12 10:30:00,187.67
AAPL,Apple,2026-09-12 11:00:00,186.76
AAPL,Apple,2026-09-12 11:30:00,185.80
AAPL,Apple,2026-09-12 12:00:00,186.97
AAPL,Apple,2026-09-12 12:30:00,186.44
AAPL,Apple,2026-09-12 13:00:00,185.36
AAPL,Apple,2026-09-12 13:30:00,185.73
AAPL,Apple,2026-09-12 14:00:00,185.42
AAPL,Apple,2026-09-12 14:30:00,185.49
AAPL,Apple,2026-09-12 15:00:00,185.02
AAPL,Apple,2026-09-12 15:30:00,184.18
AAPL,Apple,2026-09-12 16:00:00,183.36
MSFT,Microsoft,2026-09-01 09:30:00,412.50
MSFT,Microsoft,2026-09-01 10:00:00,414.00
MSFT,Microsoft,2026-09-01 10:30:00,414.16
MSFT,Microsoft,2026-09-01 11:00:00,411.63
MSFT,Microsoft,2026-09-01 11:30:00,411.56
MSFT,Microsoft,2026-09-01 12:00:00,412.15
MSFT,Microsoft,2026-09-01 12:30:00,411.95
MSFT,Microsoft,2026-09-01 13:00:00,411.88
MSFT,Microsoft,2026-09-01 13:30:00,412.16
MSFT,Microsoft,2026-09-01 14:00:00,411.58
MSFT,Microsoft,2026-09-01 14:30:00,411.09
MSFT,Microsoft,2026-09-01 15:00:00,410.80
MSFT,Microsoft,2026-09-01 15:30:00,410.78
MSFT,Microsoft,2026-09-01 16:00:00,411.13
MSFT,Microsoft,2026-09-02 09:30:00,412.43
MSFT,Microsoft,2026-09-02 10:00:00,411.30
MSFT,Microsoft,2026-09-02 10:30:00,413.03
MSFT,Microsoft,2026-09-02 11:00:00,412.75
MSFT,Microsoft,2026-09-02 11:30:00,412.76
MSFT,Microsoft,2026-09-02 12:00:00,414.37
MSFT,Microsoft,2026-09-02 12:30:00,416.09
MSFT,Microsoft,2026-09-02 13:00:00,415.74
MSFT,Microsoft,2026-09-02 13:30:00,416.49
MSFT,Microsoft,2026-09-02 14:00:00,417.25
MSFT,Microsoft,2026-09-02 14:30:00,417.15
MSFT,Microsoft,2026-09-02 15:00:00,418.02
MSFT,Microsoft,2026-09-02 15:30:00,417.16
MSFT,Microsoft,2026-09-02 16:00:00,415.89
MSFT,Microsoft,2026-09-03 09:30:00,421.00
MSFT,Microsoft,2026-09-03 10:00:00,421.84
MSFT,Microsoft,2026-09-03 10:30:00,421.89
MSFT,Microsoft,2026-09-03 11:00:00,422.23
MSFT,Microsoft,2026-09-03 11:30:00,421.74
MSFT,Microsoft,2026-09-03 12:00:00,420.51
MSFT,Microsoft,2026-09-03 12:30:00,420.82
MSFT,Microsoft,2026-09-03 13:00:00,418.35
MSFT,Microsoft,2026-09-03 13:30:00,417.14
MSFT,Microsoft,2026-09-03 14:00:00,417.02
MSFT,Microsoft,2026-09-03 14:30:00,418.31
MSFT,Microsoft,2026-09-03 15:00:00,418.56
MSFT,Microsoft,2026-09-03 15:30:00,418.94
MSFT,Microsoft,2026-09-03 16:00:00,418.77
MSFT,Microsoft,2026-09-04 09:30:00,417.03
MSFT,Microsoft,2026-09-04 10:00:00,415.92
MSFT,Microsoft,2026-09-04 10:30:00,414.25
MSFT,Microsoft,2026-09-04 11:00:00,416.13
MSFT,Microsoft,2026-09-04 11:30:00,417.66
MSFT,Microsoft,2026-09-04 12:00:00,418.80
MSFT,Microsoft,2026-09-04 12:30:00,419.96
MSFT,Microsoft,2026-09-04 13:00:00,419.12
MSFT,Microsoft,2026-09-04 13:30:00,421.05
MSFT,Microsoft,2026-09-04 14:00:00,421.40
MSFT,Microsoft,2026-09-04 14:30:00,421.41
MSFT,Microsoft,2026-09-04 15:00:00,420.49
MSFT,Microsoft,2026-09-04 15:30:00,421.49
MSFT,Microsoft,2026-09-04 16:00:00,421.99
MSFT,Microsoft,2026-09-05 09:30:00,423.28
MSFT,Microsoft,2026-09-05 10:00:00,423.88
MSFT,Microsoft,2026-09-05 10:30:00,424.27
MSFT,Microsoft,2026-09-05 11:00:00,423.96
MSFT,Microsoft,2026-09-05 11:30:00,424.61
MSFT,Microsoft,2026-09-05 12:00:00,424.30
MSFT,Microsoft,2026-09-05 12:30:00,422.93
MSFT,Microsoft,2026-09-05 13:00:00,422.29
MSFT,Microsoft,2026-09-05 13:30:00,424.27
MSFT,Microsoft,2026-09-05 14:00:00,424.93
MSFT,Microsoft,2026-09-05 14:30:00,425.26
MSFT,Microsoft,2026-09-05 15:00:00,424.52
MSFT,Microsoft,2026-09-05 15:30:00,425.51
MSFT,Microsoft,2026-09-05 16:00:00,423.37
MSFT,Microsoft,2026-09-06 09:30:00,424.96
MSFT,Microsoft,2026-09-06 10:00:00,424.42
MSFT,Microsoft,2026-09-06 10:30:00,425.67
MSFT,Microsoft,2026-09-06 11:00:00,427.29
MSFT,Microsoft,2026-09-06 11:30:00,426.06
MSFT,Microsoft,2026-09-06 12:00:00,425.38
MSFT,Microsoft,2026-09-06 12:30:00,426.09
MSFT,Microsoft,2026-09-06 13:00:00,428.09
MSFT,Microsoft,2026-09-06 13:30:00,426.89
MSFT,Microsoft,2026-09-06 14:00:00,428.40
MSFT,Microsoft,2026-09-06 14:30:00,428.63
MSFT,Microsoft,2026-09-06 15:00:00,428.39
MSFT,Microsoft,2026-09-06 15:30:00,429.10
MSFT,Microsoft,2026-09-06 16:00:00,428.60
MSFT,Microsoft,2026-09-07 09:30:00,428.48
MSFT,Microsoft,2026-09-07 10:00:00,428.51
MSFT,Microsoft,2026-09-07 10:30:00,428.39
MSFT,Microsoft,2026-09-07 11:00:00,426.94
MSFT,Microsoft,2026-09-07 11:30:00,424.23
MSFT,Microsoft,2026-09-07 12:00:00,425.23
MSFT,Microsoft,2026-09-07 12:30:00,425.92
MSFT,Microsoft,2026-09-07 13:00:00,426.95
MSFT,Microsoft,2026-09-07 13:30:00,429.04
MSFT,Microsoft,2026-09-07 14:00:00,428.56
MSFT,Microsoft,2026-09-07 14:30:00,429.15
MSFT,Microsoft,2026-09-07 15:00:00,429.92
MSFT,Microsoft,2026-09-07 15:30:00,429.25
MSFT,Microsoft,2026-09-07 16:00:00,431.02
MSFT,Microsoft,2026-09-08 09:30:00,428.55
MSFT,Microsoft,2026-09-08 10:00:00,427.98
MSFT,Microsoft,2026-09-08 10:30:00,428.29
MSFT,Microsoft,2026-09-08 11:00:00,428.12
MSFT,Microsoft,2026-09-08 11:30:00,428.38
MSFT,Microsoft,2026-09-08 12:00:00,427.50
MSFT,Microsoft,2026-09-08 12:30:00,427.77
MSFT,Microsoft,2026-09-08 13:00:00,426.36
MSFT,Microsoft,2026-09-08 13:30:00,427.15
MSFT,Microsoft,2026-09-08 14:00:00,428.78
MSFT,Microsoft,2026-09-08 14:30:00,429.22
MSFT,Microsoft,2026-09-08 15:00:00,428.55
MSFT,Microsoft,2026-09-08 15:30:00,428.44
MSFT,Microsoft,2026-09-08 16:00:00,427.84
MSFT,Microsoft,2026-09-09 09:30:00,433.08
MSFT,Microsoft,2026-09-09 10:00:00,431.34
MSFT,Microsoft,2026-09-09 10:30:00,431.67
MSFT,Microsoft,2026-09-09 11:00:00,432.26
MSFT,Microsoft,2026-09-09 11:30:00,431.14
MSFT,Microsoft,2026-09-09 12:00:00,432.86
MSFT,Microsoft,2026-09-09 12:30:00,430.97
MSFT,Microsoft,2026-09-09 13:00:00,434.38
MSFT,Microsoft,2026-09-09 13:30:00,433.12
MSFT,Microsoft,2026-09-09 14:00:00,433.01
MSFT,Microsoft,2026-09-09 14:30:00,435.56
MSFT,Microsoft,2026-09-09 15:00:00,436.56
MSFT,Microsoft,2026-09-09 15:30:00,436.20
MSFT,Microsoft,2026-09-09 16:00:00,435.85
MSFT,Microsoft,2026-09-10 09:30:00,435.14
MSFT,Microsoft,2026-09-10 10:00:00,434.46
MSFT,Microsoft,2026-09-10 10:30:00,433.82
MSFT,Microsoft,2026-09-10 11:00:00,433.05
MSFT,Microsoft,2026-09-10 11:30:00,434.16
MSFT,Microsoft,2026-09-10 12:00:00,434.59
MSFT,Microsoft,2026-09-10 12:30:00,436.40
MSFT,Microsoft,2026-09-10 13:00:00,438.30
MSFT,Microsoft,2026-09-10 13:30:00,437.45
MSFT,Microsoft,2026-09-10 14:00:00,437.48
MSFT,Microsoft,2026-09-10 14:30:00,436.52
MSFT,Microsoft,2026-09-10 15:00:00,436.62
MSFT,Microsoft,2026-09-10 15:30:00,435.63
MSFT,Microsoft,2026-09-10 16:00:00,435.48
MSFT,Microsoft,2026-09-11 09:30:00,434.71
MSFT,Microsoft,2026-09-11 10:00:00,432.81
MSFT,Microsoft,2026-09-11 10:30:00,430.80
MSFT,Microsoft,2026-09-11 11:00:00,432.49
MSFT,Microsoft,2026-09-11 11:30:00,433.41
MSFT,Microsoft,2026-09-11 12:00:00,433.25
MSFT,Microsoft,2026-09-11 12:30:00,432.82
MSFT,Microsoft,2026-09-11 13:00:00,432.65
MSFT,Microsoft,2026-09-11 13:30:00,432.94
MSFT,Microsoft,2026-09-11 14:00:00,432.13
MSFT,Microsoft,2026-09-11 14:30:00,433.58
MSFT,Microsoft,2026-09-11 15:00:00,432.45
MSFT,Microsoft,2026-09-11 15:30:00,431.67
MSFT,Microsoft,2026-09-11 16:00:00,431.66
MSFT,Microsoft,2026-09-12 09:30:00,431.09
MSFT,Microsoft,2026-09-12 10:00:00,431.77
MSFT,Microsoft,2026-09-12 10:30:00,431.27
MSFT,Microsoft,2026-09-12 11:00:00,430.55
MSFT,Microsoft,2026-09-12 11:30:00,430.87
MSFT,Microsoft,2026-09-12 12:00:00,430.28
MSFT,Microsoft,2026-09-12 12:30:00,432.67
MSFT,Microsoft,2026-09-12 13:00:00,433.94
MSFT,Microsoft,2026-09-12 13:30:00,432.14
MSFT,Microsoft,2026-09-12 14:00:00,433.29
MSFT,Microsoft,2026-09-12 14:30:00,434.41
MSFT,Microsoft,2026-09-12 15:00:00,434.36
MSFT,Microsoft,2026-09-12 15:30:00,433.30
MSFT,Microsoft,2026-09-12 16:00:00,431.81
GOOGL,Alphabet,2026-09-01 09:30:00,141.28
GOOGL,Alphabet,2026-09-01 10:00:00,141.71
GOOGL,Alphabet,2026-09-01 10:30:00,141.52
GOOGL,Alphabet,2026-09-01 11:00:00,141.43
GOOGL,Alphabet,2026-09-01 11:30:00,142.16
GOOGL,Alphabet,2026-09-01 12:00:00,142.59
GOOGL,Alphabet,2026-09-01 12:30:00,143.17
GOOGL,Alphabet,2026-09-01 13:00:00,142.66
GOOGL,Alphabet,2026-09-01 13:30:00,142.94
GOOGL,Alphabet,2026-09-01 14:00:00,143.28
GOOGL,Alphabet,2026-09-01 14:30:00,143.18
GOOGL,Alphabet,2026-09-01 15:00:00,142.70
GOOGL,Alphabet,2026-09-01 15:30:00,143.68
GOOGL,Alphabet,2026-09-01 16:00:00,143.70
GOOGL,Alphabet,2026-09-02 09:30:00,142.82
GOOGL,Alphabet,2026-09-02 10:00:00,142.87
GOOGL,Alphabet,2026-09-02 10:30:00,142.74
GOOGL,Alphabet,2026-09-02 11:00:00,143.54
GOOGL,Alphabet,2026-09-02 11:30:00,144.05
GOOGL,Alphabet,2026-09-02 12:00:00,143.87
GOOGL,Alphabet,2026-09-02 12:30:00,144.46
GOOGL,Alphabet,2026-09-02 13:00:00,143.97
GOOGL,Alphabet,2026-09-02 13:30:00,144.59
GOOGL,Alphabet,2026-09-02 14:00:00,145.01
GOOGL,Alphabet,2026-09-02 14:30:00,145.77
GOOGL,Alphabet,2026-09-02 15:00:00,145.45
GOOGL,Alphabet,2026-09-02 15:30:00,144.80
GOOGL,Alphabet,2026-09-02 16:00:00,145.08
GOOGL,Alphabet,2026-09-03 09:30:00,146.42
GOOGL,Alphabet,2026-09-03 10:00:00,146.86
GOOGL,Alphabet,2026-09-03 10:30:00,147.51
GOOGL,Alphabet,2026-09-03 11:00:00,147.77
GOOGL,Alphabet,2026-09-03 11:30:00,147.93
GOOGL,Alphabet,2026-09-03 12:00:00,147.48
GOOGL,Alphabet,2026-09-03 12:30:00,147.95
GOOGL,Alphabet,2026-09-03 13:00:00,148.07
GOOGL,Alphabet,2026-09-03 13:30:00,148.00
GOOGL,Alphabet,2026-09-03 14:00:00,147.84
GOOGL,Alphabet,2026-09-03 14:30:00,147.82
GOOGL,Alphabet,2026-09-03 15:00:00,146.73
GOOGL,Alphabet,2026-09-03 15:30:00,147.22
GOOGL,Alphabet,2026-09-03 16:00:00,147.09
GOOGL,Alphabet,2026-09-04 09:30:00,147.05
GOOGL,Alphabet,2026-09-04 10:00:00,146.91
GOOGL,Alphabet,2026-09-04 10:30:00,147.08
GOOGL,Alphabet,2026-09-04 11:00:00,147.65
GOOGL,Alphabet,2026-09-04 11:30:00,147.64
GOOGL,Alphabet,2026-09-04 12:00:00,147.81
GOOGL,Alphabet,2026-09-04 12:30:00,148.74
GOOGL,Alphabet,2026-09-04 13:00:00,148.35
GOOGL,Alphabet,2026-09-04 13:30:00,146.79
GOOGL,Alphabet,2026-09-04 14:00:00,147.50
GOOGL,Alphabet,2026-09-04 14:30:00,147.61
GOOGL,Alphabet,2026-09-04 15:00:00,148.07
GOOGL,Alphabet,2026-09-04 15:30:00,147.42
GOOGL,Alphabet,2026-09-04 16:00:00,148.15
GOOGL,Alphabet,2026-09-05 09:30:00,147.87
GOOGL,Alphabet,2026-09-05 10:00:00,148.18
GOOGL,Alphabet,2026-09-05 10:30:00,147.23
GOOGL,Alphabet,2026-09-05 11:00:00,147.04
GOOGL,Alphabet,2026-09-05 11:30:00,147.46
GOOGL,Alphabet,2026-09-05 12:00:00,147.70
GOOGL,Alphabet,2026-09-05 12:30:00,147.85
GOOGL,Alphabet,2026-09-05 13:00:00,148.54
GOOGL,Alphabet,2026-09-05 13:30:00,148.95
GOOGL,Alphabet,2026-09-05 14:00:00,149.93
GOOGL,Alphabet,2026-09-05 14:30:00,149.89
GOOGL,Alphabet,2026-09-05 15:00:00,150.52
GOOGL,Alphabet,2026-09-05 15:30:00,151.16
GOOGL,Alphabet,2026-09-05 16:00:00,150.39
GOOGL,Alphabet,2026-09-06 09:30:00,150.68
GOOGL,Alphabet,2026-09-06 10:00:00,150.45
GOOGL,Alphabet,2026-09-06 10:30:00,149.57
GOOGL,Alphabet,2026-09-06 11:00:00,149.47
GOOGL,Alphabet,2026-09-06 11:30:00,150.04
GOOGL,Alphabet,2026-09-06 12:00:00,149.63
GOOGL,Alphabet,2026-09-06 12:30:00,149.63
GOOGL,Alphabet,2026-09-06 13:00:00,150.19
GOOGL,Alphabet,2026-09-06 13:30:00,150.03
GOOGL,Alphabet,2026-09-06 14:00:00,149.75
GOOGL,Alphabet,2026-09-06 14:30:00,149.46
GOOGL,Alphabet,2026-09-06 15:00:00,149.21
GOOGL,Alphabet,2026-09-06 15:30:00,149.19
GOOGL,Alphabet,2026-09-06 16:00:00,149.34
GOOGL,Alphabet,2026-09-07 09:30:00,150.20
GOOGL,Alphabet,2026-09-07 10:00:00,149.98
GOOGL,Alphabet,2026-09-07 10:30:00,149.86
GOOGL,Alphabet,2026-09-07 11:00:00,149.25
GOOGL,Alphabet,2026-09-07 11:30:00,148.72
GOOGL,Alphabet,2026-09-07 12:00:00,149.17
GOOGL,Alphabet,2026-09-07 12:30:00,149.27
GOOGL,Alphabet,2026-09-07 13:00:00,149.41
GOOGL,Alphabet,2026-09-07 13:30:00,149.10
GOOGL,Alphabet,2026-09-07 14:00:00,148.99
GOOGL,Alphabet,2026-09-07 14:30:00,148.72
GOOGL,Alphabet,2026-09-07 15:00:00,149.11
GOOGL,Alphabet,2026-09-07 15:30:00,149.09
GOOGL,Alphabet,2026-09-07 16:00:00,147.71
GOOGL,Alphabet,2026-09-08 09:30:00,147.99
GOOGL,Alphabet,2026-09-08 10:00:00,148.27
GOOGL,Alphabet,2026-09-08 10:30:00,148.24
GOOGL,Alphabet,2026-09-08 11:00:00,147.97
GOOGL,Alphabet,2026-09-08 11:30:00,148.55
GOOGL,Alphabet,2026-09-08 12:00:00,148.36
GOOGL,Alphabet,2026-09-08 12:30:00,148.11
GOOGL,Alphabet,2026-09-08 13:00:00,147.42
GOOGL,Alphabet,2026-09-08 13:30:00,147.99
GOOGL,Alphabet,2026-09-08 14:00:00,147.95
GOOGL,Alphabet,2026-09-08 14:30:00,147.70
GOOGL,Alphabet,2026-09-08 15:00:00,147.61
GOOGL,Alphabet,2026-09-08 15:30:00,147.96
GOOGL,Alphabet,2026-09-08 16:00:00,148.34
GOOGL,Alphabet,2026-09-09 09:30:00,149.40
GOOGL,Alphabet,2026-09-09 10:00:00,149.08
GOOGL,Alphabet,2026-09-09 10:30:00,148.55
GOOGL,Alphabet,2026-09-09 11:00:00,148.40
GOOGL,Alphabet,2026-09-09 11:30:00,148.21
GOOGL,Alphabet,2026-09-09 12:00:00,148.83
GOOGL,Alphabet,2026-09-09 12:30:00,148.14
GOOGL,Alphabet,2026-09-09 13:00:00,148.32
GOOGL,Alphabet,2026-09-09 13:30:00,148.47
GOOGL,Alphabet,2026-09-09 14:00:00,148.57
GOOGL,Alphabet,2026-09-09 14:30:00,146.96
GOOGL,Alphabet,2026-09-09 15:00:00,146.83
GOOGL,Alphabet,2026-09-09 15:30:00,147.16
GOOGL,Alphabet,2026-09-09 16:00:00,146.98
GOOGL,Alphabet,2026-09-10 09:30:00,147.08
GOOGL,Alphabet,2026-09-10 10:00:00,146.69
GOOGL,Alphabet,2026-09-10 10:30:00,146.94
GOOGL,Alphabet,2026-09-10 11:00:00,147.84
GOOGL,Alphabet,2026-09-10 11:30:00,148.19
GOOGL,Alphabet,2026-09-10 12:00:00,147.21
GOOGL,Alphabet,2026-09-10 12:30:00,147.39
GOOGL,Alphabet,2026-09-10 13:00:00,147.43
GOOGL,Alphabet,2026-09-10 13:30:00,147.39
GOOGL,Alphabet,2026-09-10 14:00:00,147.16
GOOGL,Alphabet,2026-09-10 14:30:00,147.17
GOOGL,Alphabet,2026-09-10 15:00:00,147.55
GOOGL,Alphabet,2026-09-10 15:30:00,147.55
GOOGL,Alphabet,2026-09-10 16:00:00,147.70
GOOGL,Alphabet,2026-09-11 09:30:00,148.49
GOOGL,Alphabet,2026-09-11 10:00:00,147.68
GOOGL,Alphabet,2026-09-11 10:30:00,147.11
GOOGL,Alphabet,2026-09-11 11:00:00,146.27
GOOGL,Alphabet,2026-09-11 11:30:00,145.63
GOOGL,Alphabet,2026-09-11 12:00:00,146.96
GOOGL,Alphabet,2026-09-11 12:30:00,147.15
GOOGL,Alphabet,2026-09-11 13:00:00,147.22
GOOGL,Alphabet,2026-09-11 13:30:00,147.50
GOOGL,Alphabet,2026-09-11 14:00:00,147.13
GOOGL,Alphabet,2026-09-11 14:30:00,146.55
GOOGL,Alphabet,2026-09-11 15:00:00,146.55
GOOGL,Alphabet,2026-09-11 15:30:00,146.70
GOOGL,Alphabet,2026-09-11 16:00:00,146.41
GOOGL,Alphabet,2026-09-12 09:30:00,145.78
GOOGL,Alphabet,2026-09-12 10:00:00,146.01
GOOGL,Alphabet,2026-09-12 10:30:00,146.41
GOOGL,Alphabet,2026-09-12 11:00:00,146.36
GOOGL,Alphabet,2026-09-12 11:30:00,145.77
GOOGL,Alphabet,2026-09-12 12:00:00,145.80
GOOGL,Alphabet,2026-09-12 12:30:00,145.04
GOOGL,Alphabet,2026-09-12 13:00:00,145.00
GOOGL,Alphabet,2026-09-12 13:30:00,144.91
GOOGL,Alphabet,2026-09-12 14:00:00,145.58
GOOGL,Alphabet,2026-09-12 14:30:00,145.57
GOOGL,Alphabet,2026-09-12 15:00:00,145.15
GOOGL,Alphabet,2026-09-12 15:30:00,145.53
GOOGL,Alphabet,2026-09-12 16:00:00,145.66
AMZN,Amazon,2026-09-01 09:30:00,179.35
